Fecha;Suma de Generación;Tipo fuente
2022-06-01;0,06861064;Eólica
2022-06-01;1,30947788;Solar
2022-06-02;1,66784779;Biomasa
2022-06-02;0,11417458;Eólica
2022-06-02;0,85544574;Solar
2022-06-03;1,62408235;Biomasa
2022-06-03;0,09657854;Eólica
2022-06-03;0,7538431;Solar
2022-06-04;1,74001741;Biomasa
2022-06-04;0,07020546;Eólica
2022-06-04;0,63941612;Solar
2022-06-05;2,03611244;Biomasa
2022-06-05;0,07768667;Eólica
2022-06-05;1,16185984;Solar
2022-06-06;1,65268527;Biomasa
2022-06-06;0,12686623;Eólica
2022-06-06;1,14085505;Solar
2022-06-07;1,27374423;Biomasa
2022-06-07;0,14424363;Eólica
2022-06-07;0,68278452;Solar
2022-06-08;1,27708209;Biomasa
2022-06-08;0,13760767;Eólica
2022-06-08;1,21376767;Solar
2022-06-09;1,51811637;Biomasa
2022-06-09;0,17037375;Eólica
2022-06-09;1,00012099;Solar
2022-06-10;1,53960225;Biomasa
2022-06-10;0,03342547;Eólica
2022-06-10;1,38645615;Solar
2022-06-11;2,12376401;Biomasa
2022-06-11;0;Eólica
2022-06-11;0,74630271;Solar
2022-06-12;1,87459348;Biomasa
2022-06-12;0,06222344;Eólica
2022-06-12;1,01101652;Solar
2022-06-13;1,76472306;Biomasa
2022-06-13;0,17504517;Eólica
2022-06-13;1,04859347;Solar
2022-06-14;1,76929718;Biomasa
2022-06-14;0,18920575;Eólica
2022-06-14;0,85266275;Solar
2022-06-15;1,7150565;Biomasa
2022-06-15;0,11469395;Eólica
2022-06-15;1,14316035;Solar
2022-06-16;1,82852462;Biomasa
2022-06-16;0,16298151;Eólica
2022-06-16;1,06712479;Solar
2022-06-17;1,89631201;Biomasa
2022-06-17;0,16088061;Eólica
2022-06-17;0,7184432;Solar
2022-06-18;1,76305155;Biomasa
2022-06-18;0,15676311;Eólica
2022-06-18;1,08264758;Solar
2022-06-19;1,40453789;Biomasa
2022-06-19;0,22326255;Eólica
2022-06-19;0,54346774;Solar
2022-06-20;1,3533826;Biomasa
2022-06-20;0,18021112;Eólica
2022-06-20;1,17570307;Solar
2022-06-21;1,57269801;Biomasa
2022-06-21;0,18356521;Eólica
2022-06-21;0,7688638;Solar
2022-06-22;1,40303366;Biomasa
2022-06-22;0,14220678;Eólica
2022-06-22;1,11231168;Solar
2022-06-23;1,86910163;Biomasa
2022-06-23;0,17700363;Eólica
2022-06-23;1,05896185;Solar
2022-06-24;2,04163567;Biomasa
2022-06-24;0,20837556;Eólica
2022-06-24;0,85048374;Solar
2022-06-25;1,93456362;Biomasa
2022-06-25;0,18586062;Eólica
2022-06-25;0,81153891;Solar
2022-06-26;1,92152275;Biomasa
2022-06-26;0,16283552;Eólica
2022-06-26;1,0147789;Solar
2022-06-27;1,68874188;Biomasa
2022-06-27;0,13751007;Eólica
2022-06-27;1,4703008;Solar
2022-06-28;1,5074299;Biomasa
2022-06-28;0,21016843;Eólica
2022-06-28;1,10124695;Solar
2022-06-29;1,69183481;Biomasa
2022-06-29;0,10778524;Eólica
2022-06-29;1,28577856;Solar
2022-06-30;1,81305554;Biomasa
2022-06-30;0,11584138;Eólica
2022-06-30;1,15708851;Solar
2022-07-01;2,04799601;Biomasa
2022-07-01;0,16393192;Eólica
2022-07-01;1,34363337;Solar
2022-07-02;2,15671715;Biomasa
2022-07-02;0,12310761;Eólica
2022-07-02;1,23193106;Solar
2022-07-03;2,18544166;Biomasa
2022-07-03;0,07187073;Eólica
2022-07-03;1,39072999;Solar
2022-07-04;2,25800826;Biomasa
2022-07-04;0,18797464;Eólica
2022-07-04;1,28269645;Solar
2022-07-05;2,27357447;Biomasa
2022-07-05;0,17239182;Eólica
2022-07-05;1,52136422;Solar
2022-07-06;2,16587266;Biomasa
2022-07-06;0,16796305;Eólica
2022-07-06;1,56154563;Solar
2022-07-07;2,01353339;Biomasa
2022-07-07;0,19744346;Eólica
2022-07-07;1,27690506;Solar
2022-07-08;2,17952845;Biomasa
2022-07-08;0,22643174;Eólica
2022-07-08;0,91501558;Solar
2022-07-09;2,39127997;Biomasa
2022-07-09;0,28557504;Eólica
2022-07-09;1,43580045;Solar
2022-07-10;2,38042626;Biomasa
2022-07-10;0,25052492;Eólica
2022-07-10;1,23716718;Solar
2022-07-11;2,18557682;Biomasa
2022-07-11;0,29377109;Eólica
2022-07-11;0,71735106;Solar
2022-07-12;2,05003597;Biomasa
2022-07-12;0,30716929;Eólica
2022-07-12;1,27948171;Solar
2022-07-13;2,0167803;Biomasa
2022-07-13;0,25454307;Eólica
2022-07-13;1,46884296;Solar
2022-07-14;2,05988668;Biomasa
2022-07-14;0,26927519;Eólica
2022-07-14;1,37972487;Solar
2022-07-15;2,13153943;Biomasa
2022-07-15;0,18038412;Eólica
2022-07-15;1,62996026;Solar
2022-07-16;2,20128654;Biomasa
2022-07-16;0,22975839;Eólica
2022-07-16;1,5946572;Solar
2022-07-17;2,25115596;Biomasa
2022-07-17;0,31486971;Eólica
2022-07-17;1,18936169;Solar
2022-07-18;1,96120648;Biomasa
2022-07-18;0,28939627;Eólica
2022-07-18;1,2676576;Solar
2022-07-19;1,70064427;Biomasa
2022-07-19;0,2818528;Eólica
2022-07-19;0,97245249;Solar
2022-07-20;1,85763539;Biomasa
2022-07-20;0,30324003;Eólica
2022-07-20;1,40028566;Solar
2022-07-21;2,34557711;Biomasa
2022-07-21;0,36473692;Eólica
2022-07-21;1,32810672;Solar
2022-07-22;2,17463399;Biomasa
2022-07-22;0,31954653;Eólica
2022-07-22;1,44422416;Solar
2022-07-23;2,07134097;Biomasa
2022-07-23;0,31783223;Eólica
2022-07-23;1,0109751;Solar
2022-07-24;1,94347892;Biomasa
2022-07-24;0,2737749;Eólica
2022-07-24;1,33488237;Solar
2022-07-25;1,82147166;Biomasa
2022-07-25;0,14554309;Eólica
2022-07-25;1,06681402;Solar
2022-07-26;2,03037517;Biomasa
2022-07-26;0,2364353;Eólica
2022-07-26;1,12447731;Solar
2022-07-27;2,04672059;Biomasa
2022-07-27;0,29074432;Eólica
2022-07-27;1,07118827;Solar
2022-07-28;2,04048889;Biomasa
2022-07-28;0,22746188;Eólica
2022-07-28;1,13984146;Solar
2022-07-29;2,0159094;Biomasa
2022-07-29;0,27323202;Eólica
2022-07-29;1,40592037;Solar
2022-07-30;1,95065404;Biomasa
2022-07-30;0,36966577;Eólica
2022-07-30;1,54934;Solar
2022-07-31;2,20432048;Biomasa
2022-07-31;0,34941648;Eólica
2022-07-31;1,69009387;Solar
2022-08-01;2,13504173;Biomasa
2022-08-01;0,46995797;Eólica
2022-08-01;1,45130037;Solar
2022-08-02;2,00785846;Biomasa
2022-08-02;0,49799253;Eólica
2022-08-02;1,4089278;Solar
2022-08-03;2,01645141;Biomasa
2022-08-03;0,39818357;Eólica
2022-08-03;1,42506591;Solar
2022-08-04;1,87841729;Biomasa
2022-08-04;0,39254356;Eólica
2022-08-04;1,52064156;Solar
2022-08-05;1,71052174;Biomasa
2022-08-05;0,45558327;Eólica
2022-08-05;1,14026445;Solar
2022-08-06;1,77647653;Biomasa
2022-08-06;0,46297846;Eólica
2022-08-06;1,19631354;Solar
2022-08-07;2,02474263;Biomasa
2022-08-07;0,40179422;Eólica
2022-08-07;1,86292137;Solar
2022-08-08;1,82236676;Biomasa
2022-08-08;0,38545651;Eólica
2022-08-08;1,87200568;Solar
2022-08-09;1,93119722;Biomasa
2022-08-09;0,43582041;Eólica
2022-08-09;1,21033232;Solar
2022-08-10;2,3373902;Biomasa
2022-08-10;0,42334604;Eólica
2022-08-10;1,29177287;Solar
2022-08-11;2,51014638;Biomasa
2022-08-11;0,2810184;Eólica
2022-08-11;1,8924383;Solar
2022-08-12;2,46240868;Biomasa
2022-08-12;0,22194611;Eólica
2022-08-12;1,5666117;Solar
2022-08-13;2,42577749;Biomasa
2022-08-13;0,2543398;Eólica
2022-08-13;1,32851389;Solar
2022-08-14;2,50024661;Biomasa
2022-08-14;0,25000415;Eólica
2022-08-14;1,05722405;Solar
2022-08-15;2,30027907;Biomasa
2022-08-15;0,22565359;Eólica
2022-08-15;1,51845152;Solar
2022-08-16;2,20474567;Biomasa
2022-08-16;0,11810055;Eólica
2022-08-16;1,618459;Solar
2022-08-17;2,51559632;Biomasa
2022-08-17;0,27358846;Eólica
2022-08-17;2,04378484;Solar
2022-08-18;2,50012132;Biomasa
2022-08-18;0,36460371;Eólica
2022-08-18;2,10025461;Solar
2022-08-19;2,26813341;Biomasa
2022-08-19;0,38714656;Eólica
2022-08-19;2,0367489;Solar
2022-08-20;2,52806624;Biomasa
2022-08-20;0,32347099;Eólica
2022-08-20;0,97042688;Solar
2022-08-21;2,5313677;Biomasa
2022-08-21;0,14911024;Eólica
2022-08-21;1,23561106;Solar
2022-08-22;2,3466396;Biomasa
2022-08-22;0,04557706;Eólica
2022-08-22;1,14437745;Solar
2022-08-23;2,49552285;Biomasa
2022-08-23;0,0264488;Eólica
2022-08-23;1,65188139;Solar
2022-08-24;2,49608644;Biomasa
2022-08-24;0,20412322;Eólica
2022-08-24;1,80418815;Solar
2022-08-25;2,40088701;Biomasa
2022-08-25;0,32311574;Eólica
2022-08-25;1,40929643;Solar
2022-08-26;2,47348502;Biomasa
2022-08-26;0,11688262;Eólica
2022-08-26;1,09827889;Solar
2022-08-27;2,30028867;Biomasa
2022-08-27;0,12993877;Eólica
2022-08-27;1,80947826;Solar
2022-08-28;2,5234384;Biomasa
2022-08-28;0,17355695;Eólica
2022-08-28;1,57291844;Solar
2022-08-29;2,3107188;Biomasa
2022-08-29;0,09880533;Eólica
2022-08-29;1,19831479;Solar
2022-08-30;2,24685957;Biomasa
2022-08-30;0,22836626;Eólica
2022-08-30;1,76811169;Solar
2022-08-31;2,2519099;Biomasa
2022-08-31;0,34996332;Eólica
2022-08-31;1,77915067;Solar
2022-09-01;2,03551353;Biomasa
2022-09-01;0,27406194;Eólica
2022-09-01;1,68575641;Solar
2022-09-02;2,03573231;Biomasa
2022-09-02;0,14316476;Eólica
2022-09-02;1,61407265;Solar
2022-09-03;2,13317336;Biomasa
2022-09-03;0,2351817;Eólica
2022-09-03;1,36604489;Solar
2022-09-04;2,16125819;Biomasa
2022-09-04;0,10771337;Eólica
2022-09-04;1,77865362;Solar
2022-09-05;2,14219136;Biomasa
2022-09-05;0,01455818;Eólica
2022-09-05;1,39544291;Solar
2022-09-06;2,33933274;Biomasa
2022-09-06;0,11500322;Eólica
2022-09-06;1,85414028;Solar
2022-09-07;2,40890911;Biomasa
2022-09-07;0,07032208;Eólica
2022-09-07;1,91931428;Solar
2022-09-08;2,33354639;Biomasa
2022-09-08;0,01807579;Eólica
2022-09-08;1,76653867;Solar
2022-09-09;2,36762821;Biomasa
2022-09-09;0,2048225;Eólica
2022-09-09;1,24658505;Solar
2022-09-10;2,39149046;Biomasa
2022-09-10;0,42436785;Eólica
2022-09-10;1,41546063;Solar
2022-09-11;2,15646562;Biomasa
2022-09-11;0,40804464;Eólica
2022-09-11;1,77416017;Solar
2022-09-12;2,40604524;Biomasa
2022-09-12;0,26741177;Eólica
2022-09-12;1,39227327;Solar
2022-09-13;2,59726657;Biomasa
2022-09-13;0,24725168;Eólica
2022-09-13;1,60618745;Solar
2022-09-14;2,43475318;Biomasa
2022-09-14;0,38552671;Eólica
2022-09-14;1,78379119;Solar
2022-09-15;2,50967493;Biomasa
2022-09-15;0,28712665;Eólica
2022-09-15;1,8818477;Solar
2022-09-16;2,55261306;Biomasa
2022-09-16;0,16865418;Eólica
2022-09-16;1,11065639;Solar
2022-09-17;2,59870244;Biomasa
2022-09-17;0,03838811;Eólica
2022-09-17;1,93030932;Solar
2022-09-18;2,64011232;Biomasa
2022-09-18;0,02740941;Eólica
2022-09-18;1,89634691;Solar
2022-09-19;2,56264118;Biomasa
2022-09-19;0,11792523;Eólica
2022-09-19;1,1441247;Solar
2022-09-20;2,20164132;Biomasa
2022-09-20;0,0855884;Eólica
2022-09-20;2,02197503;Solar
2022-09-21;2,38708475;Biomasa
2022-09-21;0,00696801;Eólica
2022-09-21;1,41261348;Solar
2022-09-22;2,27768323;Biomasa
2022-09-22;0,00537453;Eólica
2022-09-22;1,54424294;Solar
2022-09-23;2,53054552;Biomasa
2022-09-23;0,06181854;Eólica
2022-09-23;1,96534362;Solar
2022-09-24;2,48366704;Biomasa
2022-09-24;0,15577112;Eólica
2022-09-24;1,29500956;Solar
2022-09-25;2,45923708;Biomasa
2022-09-25;0,02150017;Eólica
2022-09-25;1,97584663;Solar
2022-09-26;2,47187857;Biomasa
2022-09-26;0,17051801;Eólica
2022-09-26;2,21681753;Solar
2022-09-27;2,46926335;Biomasa
2022-09-27;0,1099647;Eólica
2022-09-27;1,82782389;Solar
2022-09-28;2,51492603;Biomasa
2022-09-28;0,02113857;Eólica
2022-09-28;1,53570885;Solar
2022-09-29;2,19849268;Biomasa
2022-09-29;0,0223763;Eólica
2022-09-29;1,87308849;Solar
2022-09-30;2,41943234;Biomasa
2022-09-30;0,04268501;Eólica
2022-09-30;1,57180543;Solar
2022-10-01;2,5824206;Biomasa
2022-10-01;0,02409115;Eólica
2022-10-01;1,53348627;Solar
2022-10-02;2,67165966;Biomasa
2022-10-02;0,04709521;Eólica
2022-10-02;2,15410968;Solar
2022-10-03;2,24123231;Biomasa
2022-10-03;0,26228355;Eólica
2022-10-03;2,12430576;Solar
2022-10-04;2,46587442;Biomasa
2022-10-04;0,32149356;Eólica
2022-10-04;1,82135288;Solar
2022-10-05;1,79832834;Biomasa
2022-10-05;0,07849737;Eólica
2022-10-05;1,58722576;Solar
2022-10-06;2,08271644;Biomasa
2022-10-06;0,03730866;Eólica
2022-10-06;1,64025736;Solar
2022-10-07;2,30564408;Biomasa
2022-10-07;0,197513;Eólica
2022-10-07;1,50281953;Solar
2022-10-08;2,15024785;Biomasa
2022-10-08;0,18592141;Eólica
2022-10-08;1,11839534;Solar
2022-10-09;2,43675616;Biomasa
2022-10-09;0,04724742;Eólica
2022-10-09;1,90768466;Solar
2022-10-10;2,24927374;Biomasa
2022-10-10;0,02601566;Eólica
2022-10-10;1,95603141;Solar
2022-10-11;2,24888256;Biomasa
2022-10-11;0,31790751;Eólica
2022-10-11;1,31073504;Solar
2022-10-12;2,24875191;Biomasa
2022-10-12;0,37259469;Eólica
2022-10-12;1,79140232;Solar
2022-10-13;2,2169427;Biomasa
2022-10-13;0,09602048;Eólica
2022-10-13;1,65581685;Solar
2022-10-14;2,13754018;Biomasa
2022-10-14;0,14201762;Eólica
2022-10-14;1,76776243;Solar
2022-10-15;2,38283802;Biomasa
2022-10-15;0,33241131;Eólica
2022-10-15;1,52195048;Solar
2022-10-16;2,41499174;Biomasa
2022-10-16;0,25995802;Eólica
2022-10-16;1,67573733;Solar
2022-10-17;2,39469272;Biomasa
2022-10-17;0,1706172;Eólica
2022-10-17;1,43331483;Solar
2022-10-18;2,28207791;Biomasa
2022-10-18;0,21084537;Eólica
2022-10-18;1,41376708;Solar
2022-10-19;2,34097624;Biomasa
2022-10-19;0,22247804;Eólica
2022-10-19;1,58904305;Solar
2022-10-20;1,68967855;Biomasa
2022-10-20;0,27976982;Eólica
2022-10-20;1,45577415;Solar
2022-10-21;2,13361567;Biomasa
2022-10-21;0,23475174;Eólica
2022-10-21;1,95882271;Solar
2022-10-22;2,24847704;Biomasa
2022-10-22;0,26080522;Eólica
2022-10-22;1,93085481;Solar
2022-10-23;2,41763352;Biomasa
2022-10-23;0,20987827;Eólica
2022-10-23;1,6068601;Solar
2022-10-24;2,00778029;Biomasa
2022-10-24;0,16416697;Eólica
2022-10-24;1,51658726;Solar
2022-10-25;1,81498439;Biomasa
2022-10-25;0,16694799;Eólica
2022-10-25;1,70631886;Solar
2022-10-26;1,80113274;Biomasa
2022-10-26;0,03662931;Eólica
2022-10-26;1,41706164;Solar
2022-10-27;1,99444449;Biomasa
2022-10-27;0,0556455;Eólica
2022-10-27;1,75314339;Solar
2022-10-28;1,85479928;Biomasa
2022-10-28;0,03189977;Eólica
2022-10-28;1,95041061;Solar
2022-10-29;2,01060839;Biomasa
2022-10-29;0,14623664;Eólica
2022-10-29;1,46557489;Solar
2022-10-30;2,07813845;Biomasa
2022-10-30;0,07401895;Eólica
2022-10-30;1,95880391;Solar
2022-10-31;1,72782497;Biomasa
2022-10-31;0,13076775;Eólica
2022-10-31;2,32036513;Solar
2022-11-01;1,40726442;Biomasa
2022-11-01;0,27635631;Eólica
2022-11-01;2,34046595;Solar
2022-11-02;1,80601333;Biomasa
2022-11-02;0,5062083;Eólica
2022-11-02;1,04866068;Solar
2022-11-03;1,96670102;Biomasa
2022-11-03;0,37042956;Eólica
2022-11-03;1,4528436;Solar
2022-11-04;1,87607443;Biomasa
2022-11-04;0,02177247;Eólica
2022-11-04;1,72709935;Solar
2022-11-05;1,82540115;Biomasa
2022-11-05;0,06658665;Eólica
2022-11-05;1,38552145;Solar
2022-11-06;1,65902501;Biomasa
2022-11-06;0,11604462;Eólica
2022-11-06;1,5103928;Solar
2022-11-07;1,78109019;Biomasa
2022-11-07;0,02610447;Eólica
2022-11-07;1,65829878;Solar
2022-11-08;1,53230118;Biomasa
2022-11-08;0,02705512;Eólica
2022-11-08;1,39261411;Solar
2022-11-09;1,40671664;Biomasa
2022-11-09;0,0124372;Eólica
2022-11-09;1,81609433;Solar
2022-11-10;1,34490759;Biomasa
2022-11-10;0,02027388;Eólica
2022-11-10;1,66290532;Solar
2022-11-11;1,39963276;Biomasa
2022-11-11;0,04027406;Eólica
2022-11-11;1,41634863;Solar
2022-11-12;1,47828362;Biomasa
2022-11-12;0,11254016;Eólica
2022-11-12;1,4228163;Solar
2022-11-13;1,2673748;Biomasa
2022-11-13;0,21193149;Eólica
2022-11-13;1,81056842;Solar
2022-11-14;0,62990139;Biomasa
2022-11-14;0,21488592;Eólica
2022-11-14;1,68578718;Solar
2022-11-15;0,58903368;Biomasa
2022-11-15;0,37467173;Eólica
2022-11-15;1,90290272;Solar
2022-11-16;0,69191389;Biomasa
2022-11-16;0,45401876;Eólica
2022-11-16;1,41844347;Solar
2022-11-17;0,77809497;Biomasa
2022-11-17;0,40531991;Eólica
2022-11-17;1,23572499;Solar
2022-11-18;1,05678048;Biomasa
2022-11-18;0,37984533;Eólica
2022-11-18;1,16394927;Solar
2022-11-19;1,27160195;Biomasa
2022-11-19;0,47404408;Eólica
2022-11-19;2,0033155;Solar
2022-11-20;1,57703998;Biomasa
2022-11-20;0,43351368;Eólica
2022-11-20;1,94982007;Solar
2022-11-21;1,68122624;Biomasa
2022-11-21;0,33298307;Eólica
2022-11-21;1,93212805;Solar
2022-11-22;2,2356836;Biomasa
2022-11-22;0,10906993;Eólica
2022-11-22;1,91889124;Solar
2022-11-23;2,29684564;Biomasa
2022-11-23;0,08169262;Eólica
2022-11-23;1,98408906;Solar
2022-11-24;2,40584269;Biomasa
2022-11-24;0,08631204;Eólica
2022-11-24;1,82562695;Solar
2022-11-25;2,25915783;Biomasa
2022-11-25;0,08833802;Eólica
2022-11-25;1,66486348;Solar
2022-11-26;2,37924939;Biomasa
2022-11-26;0,34085144;Eólica
2022-11-26;1,69799499;Solar
2022-11-27;2,25446602;Biomasa
2022-11-27;0,32393186;Eólica
2022-11-27;1,02484491;Solar
2022-11-28;1,94493743;Biomasa
2022-11-28;0,23197545;Eólica
2022-11-28;1,22455538;Solar
2022-11-29;1,99604757;Biomasa
2022-11-29;0,34497289;Eólica
2022-11-29;1,38557871;Solar
2022-11-30;2,24096292;Biomasa
2022-11-30;0,19000045;Eólica
2022-11-30;1,73934188;Solar
2022-12-01;2,1027166;Biomasa
2022-12-01;0,15559385;Eólica
2022-12-01;1,98885045;Solar
2022-12-02;2,28412611;Biomasa
2022-12-02;0,12653962;Eólica
2022-12-02;2,25490541;Solar
2022-12-03;2,32257817;Biomasa
2022-12-03;0,16210239;Eólica
2022-12-03;1,99617513;Solar
2022-12-04;2,42342772;Biomasa
2022-12-04;0,2222596;Eólica
2022-12-04;1,93564761;Solar
2022-12-05;2,29824872;Biomasa
2022-12-05;0,21666024;Eólica
2022-12-05;2,04073401;Solar
2022-12-06;2,46126922;Biomasa
2022-12-06;0,26215629;Eólica
2022-12-06;1,92954844;Solar
2022-12-07;2,474831;Biomasa
2022-12-07;0,1577841;Eólica
2022-12-07;2,07423612;Solar
2022-12-08;2,23681007;Biomasa
2022-12-08;0,40843998;Eólica
2022-12-08;2,15092294;Solar
2022-12-09;2,49763625;Biomasa
2022-12-09;0,43257184;Eólica
2022-12-09;2,21033165;Solar
2022-12-10;2,48449509;Biomasa
2022-12-10;0,42129994;Eólica
2022-12-10;1,83835616;Solar
2022-12-11;2,43824443;Biomasa
2022-12-11;0,50635432;Eólica
2022-12-11;1,99579518;Solar
2022-12-12;2,44610518;Biomasa
2022-12-12;0,49473159;Eólica
2022-12-12;1,82326932;Solar
2022-12-13;2,46665498;Biomasa
2022-12-13;0,50818067;Eólica
2022-12-13;1,62388103;Solar
2022-12-14;2,40286225;Biomasa
2022-12-14;0,67618689;Eólica
2022-12-14;1,98944264;Solar
2022-12-15;2,39144141;Biomasa
2022-12-15;0,81257258;Eólica
2022-12-15;2,07498258;Solar
2022-12-16;2,45496919;Biomasa
2022-12-16;0,76827145;Eólica
2022-12-16;2,24418641;Solar
2022-12-17;2,56023348;Biomasa
2022-12-17;0,82773657;Eólica
2022-12-17;2,21940302;Solar
2022-12-18;2,49261637;Biomasa
2022-12-18;0,68004048;Eólica
2022-12-18;2,11202182;Solar
2022-12-19;2,34951539;Biomasa
2022-12-19;0,7508973;Eólica
2022-12-19;2,2251455;Solar
2022-12-20;2,5398239;Biomasa
2022-12-20;0,65112411;Eólica
2022-12-20;2,16349988;Solar
2022-12-21;2,4968579;Biomasa
2022-12-21;0,72687423;Eólica
2022-12-21;2,27472884;Solar
2022-12-22;2,38319497;Biomasa
2022-12-22;0,67827695;Eólica
2022-12-22;2,19360315;Solar
2022-12-23;2,46300095;Biomasa
2022-12-23;0,86000482;Eólica
2022-12-23;2,24180038;Solar
2022-12-24;2,60079277;Biomasa
2022-12-24;0,70393958;Eólica
2022-12-24;2,33877968;Solar
2022-12-25;2,69089209;Biomasa
2022-12-25;0,74179144;Eólica
2022-12-25;2,33618263;Solar
2022-12-26;2,64215575;Biomasa
2022-12-26;0,71796853;Eólica
2022-12-26;2,29728152;Solar
2022-12-27;2,25454949;Biomasa
2022-12-27;0,23921358;Eólica
2022-12-27;2,15946732;Solar
2022-12-28;2,31223806;Biomasa
2022-12-28;0,53079519;Eólica
2022-12-28;2,25247632;Solar
2022-12-29;2,18886815;Biomasa
2022-12-29;0,54172679;Eólica
2022-12-29;2,26435081;Solar
2022-12-30;1,73085958;Biomasa
2022-12-30;0,66334717;Eólica
2022-12-30;2,39655865;Solar
2022-12-31;0,59890733;Biomasa
2022-12-31;0,76683195;Eólica
2022-12-31;2,21592413;Solar
2023-01-01;0,03449963;Biomasa
2023-01-01;0,61663641;Eólica
2023-01-01;2,16087135;Solar
2023-01-02;0,87086185;Biomasa
2023-01-02;0,54173139;Eólica
2023-01-02;1,98639853;Solar
2023-01-03;1,5662883;Biomasa
2023-01-03;0,48170302;Eólica
2023-01-03;1,83815843;Solar
2023-01-04;2,03751715;Biomasa
2023-01-04;0,480163;Eólica
2023-01-04;2,04570278;Solar
2023-01-05;2,25719702;Biomasa
2023-01-05;0,49559951;Eólica
2023-01-05;2,20145898;Solar
2023-01-06;2,33473594;Biomasa
2023-01-06;0,59318475;Eólica
2023-01-06;2,00391488;Solar
2023-01-07;2,49934409;Biomasa
2023-01-07;0,67236725;Eólica
2023-01-07;1,49283309;Solar
2023-01-08;2,50033947;Biomasa
2023-01-08;0,63224455;Eólica
2023-01-08;1,56233619;Solar
2023-01-09;2,21781292;Biomasa
2023-01-09;0,56125857;Eólica
2023-01-09;1,83318128;Solar
2023-01-10;2,31659755;Biomasa
2023-01-10;0,48414722;Eólica
2023-01-10;1,35961469;Solar
2023-01-11;2,64607028;Biomasa
2023-01-11;0,55211308;Eólica
2023-01-11;1,64474748;Solar
2023-01-12;2,45945707;Biomasa
2023-01-12;0,53418017;Eólica
2023-01-12;1,66854863;Solar
2023-01-13;2,53193105;Biomasa
2023-01-13;0,47080272;Eólica
2023-01-13;2,0815945;Solar
2023-01-14;2,74644989;Biomasa
2023-01-14;0,37033055;Eólica
2023-01-14;2,10305518;Solar
2023-01-15;2,42916765;Biomasa
2023-01-15;0,32441209;Eólica
2023-01-15;1,86925887;Solar
2023-01-16;1,78780317;Biomasa
2023-01-16;0,40289947;Eólica
2023-01-16;2,27353256;Solar
2023-01-17;2,399217;Biomasa
2023-01-17;0,41949876;Eólica
2023-01-17;2,13084349;Solar
2023-01-18;2,71908671;Biomasa
2023-01-18;0,66741072;Eólica
2023-01-18;2,0561323;Solar
2023-01-19;2,27931914;Biomasa
2023-01-19;0,74809525;Eólica
2023-01-19;2,3199486;Solar
2023-01-20;2,45062422;Biomasa
2023-01-20;0,79844933;Eólica
2023-01-20;2,32459729;Solar
2023-01-21;2,53640314;Biomasa
2023-01-21;0,80513802;Eólica
2023-01-21;2,41741487;Solar
2023-01-22;1,97304998;Biomasa
2023-01-22;0,79375867;Eólica
2023-01-22;2,26987307;Solar
2023-01-23;2,24283476;Biomasa
2023-01-23;0,75732334;Eólica
2023-01-23;2,08525849;Solar
2023-01-24;2,26214078;Biomasa
2023-01-24;0,89042601;Eólica
2023-01-24;2,08077211;Solar
2023-01-25;2,42232535;Biomasa
2023-01-25;0,84244204;Eólica
2023-01-25;2,43604802;Solar
2023-01-26;2,53918133;Biomasa
2023-01-26;0,88006296;Eólica
2023-01-26;2,51059691;Solar
2023-01-27;2,63859507;Biomasa
2023-01-27;0,85319353;Eólica
2023-01-27;2,59393672;Solar
2023-01-28;2,67867973;Biomasa
2023-01-28;0,65775987;Eólica
2023-01-28;2,68253269;Solar
2023-01-29;2,61844491;Biomasa
2023-01-29;0,75859568;Eólica
2023-01-29;2,66387483;Solar
2023-01-30;2,58656084;Biomasa
2023-01-30;0,75134153;Eólica
2023-01-30;2,63843398;Solar
2023-01-31;2,78534013;Biomasa
2023-01-31;0,55493368;Eólica
2023-01-31;2,55831195;Solar
2023-02-01;2,80979008;Biomasa
2023-02-01;0,58057374;Eólica
2023-02-01;2,66189223;Solar
2023-02-02;2,85886295;Biomasa
2023-02-02;0,76691927;Eólica
2023-02-02;2,59187552;Solar
2023-02-03;2,98744074;Biomasa
2023-02-03;0,73903068;Eólica
2023-02-03;2,51589872;Solar
2023-02-04;3,0560009;Biomasa
2023-02-04;0,80913603;Eólica
2023-02-04;2,3236274;Solar
2023-02-05;3,14497244;Biomasa
2023-02-05;0,46514051;Eólica
2023-02-05;2,21729708;Solar
2023-02-06;2,99435872;Biomasa
2023-02-06;0,84983216;Eólica
2023-02-06;2,2233884;Solar
2023-02-07;2,85964477;Biomasa
2023-02-07;0,88067103;Eólica
2023-02-07;2,3484757;Solar
2023-02-08;3,0169594;Biomasa
2023-02-08;0,78416274;Eólica
2023-02-08;2,65509138;Solar
2023-02-09;2,95256848;Biomasa
2023-02-09;0,80893283;Eólica
2023-02-09;2,39504319;Solar
2023-02-10;3,08203727;Biomasa
2023-02-10;0,83159644;Eólica
2023-02-10;2,55081631;Solar
2023-02-11;3,0589872;Biomasa
2023-02-11;0,90182792;Eólica
2023-02-11;2,36168719;Solar
2023-02-12;2,77829874;Biomasa
2023-02-12;0,62508397;Eólica
2023-02-12;2,37754196;Solar
2023-02-13;2,79886559;Biomasa
2023-02-13;0,49004168;Eólica
2023-02-13;2,30993147;Solar
2023-02-14;2,90622192;Biomasa
2023-02-14;0,59495764;Eólica
2023-02-14;1,96497633;Solar
2023-02-15;3,01678595;Biomasa
