Fecha;Tipo fuente;Suma de Generación
2022-11-13;Combustible fósil;18,06578196
2022-11-13;Hidráulica;167,4081183
2022-11-14;Combustible fósil;17,77048683
2022-11-14;Hidráulica;175,0625006
2022-11-15;Combustible fósil;20,43730669
2022-11-15;Hidráulica;195,8735317
2022-11-16;Combustible fósil;26,77980326
2022-11-16;Hidráulica;193,7937359
2022-11-17;Combustible fósil;27,64595162
2022-11-17;Hidráulica;190,9680731
2022-11-18;Combustible fósil;28,3925827
2022-11-18;Hidráulica;185,5359974
2022-11-19;Combustible fósil;21,97279265
2022-11-19;Hidráulica;188,3867002
2022-11-20;Combustible fósil;22,87576782
2022-11-20;Hidráulica;173,1825801
2022-11-21;Combustible fósil;25,49779955
2022-11-21;Hidráulica;193,1361031
2022-11-22;Combustible fósil;22,23540574
2022-11-22;Hidráulica;200,1407672
2022-11-23;Combustible fósil;26,60916282
2022-11-23;Hidráulica;194,7162998
2022-11-24;Combustible fósil;24,00759407
2022-11-24;Hidráulica;196,0176748
2022-11-25;Combustible fósil;23,64973711
2022-11-25;Hidráulica;198,6738083
2022-11-26;Combustible fósil;21,51729196
2022-11-26;Hidráulica;191,397651
2022-11-27;Combustible fósil;23,68395517
2022-11-27;Hidráulica;166,7792092
2022-11-28;Combustible fósil;22,04775603
2022-11-28;Hidráulica;192,5619949
2022-11-29;Combustible fósil;22,52523284
2022-11-29;Hidráulica;192,9662402
2022-11-30;Combustible fósil;26,80435865
2022-11-30;Hidráulica;188,9475732
2022-12-01;Combustible fósil;22,26449361
2022-12-01;Hidráulica;191,9966844
2022-12-02;Combustible fósil;25,6970769
2022-12-02;Hidráulica;189,7221115
2022-12-03;Combustible fósil;27,8795587
2022-12-03;Hidráulica;178,5825071
2022-12-04;Combustible fósil;23,45844632
2022-12-04;Hidráulica;166,5728099
2022-12-05;Combustible fósil;28,44638227
2022-12-05;Hidráulica;185,6297359
2022-12-06;Combustible fósil;25,7958547
2022-12-06;Hidráulica;190,9199216
2022-12-07;Combustible fósil;23,91953235
2022-12-07;Hidráulica;188,7476009
2022-12-08;Combustible fósil;23,65109103
2022-12-08;Hidráulica;170,0148891
2022-12-09;Combustible fósil;25,15782803
2022-12-09;Hidráulica;190,1351402
2022-12-10;Combustible fósil;24,7991541
2022-12-10;Hidráulica;184,4253154
2022-12-11;Combustible fósil;22,48695829
2022-12-11;Hidráulica;168,2996442
2022-12-12;Combustible fósil;20,67550255
2022-12-12;Hidráulica;192,6299035
2022-12-13;Combustible fósil;22,0822108
2022-12-13;Hidráulica;196,5392939
2022-12-14;Combustible fósil;24,2079394
2022-12-14;Hidráulica;195,5945426
2022-12-15;Combustible fósil;32,27766598
2022-12-15;Hidráulica;187,5469725
2022-12-16;Combustible fósil;34,45939529
2022-12-16;Hidráulica;186,3332729
2022-12-17;Combustible fósil;33,46959059
2022-12-17;Hidráulica;173,7081966
2022-12-18;Combustible fósil;32,09122185
2022-12-18;Hidráulica;158,4211053
2022-12-19;Combustible fósil;35,58953721
2022-12-19;Hidráulica;178,089784
2022-12-20;Combustible fósil;31,92345217
2022-12-20;Hidráulica;184,4465442
2022-12-21;Combustible fósil;32,41293104
2022-12-21;Hidráulica;186,4423363
2022-12-22;Combustible fósil;33,54390334
2022-12-22;Hidráulica;186,4721732
2022-12-23;Combustible fósil;32,91497652
2022-12-23;Hidráulica;183,0024414
2022-12-24;Combustible fósil;35,13309837
2022-12-24;Hidráulica;158,4287118
2022-12-25;Combustible fósil;37,60736376
2022-12-25;Hidráulica;136,1400607
2022-12-26;Combustible fósil;42,12614677
2022-12-26;Hidráulica;160,3510316
2022-12-27;Combustible fósil;42,95214264
2022-12-27;Hidráulica;169,5654085
2022-12-28;Combustible fósil;48,28282538
2022-12-28;Hidráulica;168,6732832
2022-12-29;Combustible fósil;48,36451406
2022-12-29;Hidráulica;166,4400665
2022-12-30;Combustible fósil;46,66090379
2022-12-30;Hidráulica;162,8778527
2022-12-31;Combustible fósil;50,86426832
2022-12-31;Hidráulica;144,0171113
2023-01-01;Combustible fósil;45,44803352
2023-01-01;Hidráulica;128,6726129
2023-01-02;Combustible fósil;44,60687865
2023-01-02;Hidráulica;152,3649879
2023-01-03;Combustible fósil;43,75311037
2023-01-03;Hidráulica;163,4951909
2023-01-04;Combustible fósil;43,90606286
2023-01-04;Hidráulica;168,0023281
2023-01-05;Combustible fósil;46,6551378
2023-01-05;Hidráulica;165,6248666
2023-01-06;Combustible fósil;45,93794805
2023-01-06;Hidráulica;169,5890338
2023-01-07;Combustible fósil;42,65715037
2023-01-07;Hidráulica;164,8114976
2023-01-08;Combustible fósil;32,2035268
2023-01-08;Hidráulica;156,6493583
2023-01-09;Combustible fósil;36,75439044
2023-01-09;Hidráulica;156,6856213
2023-01-10;Combustible fósil;36,88713913
2023-01-10;Hidráulica;175,1536878
2023-01-11;Combustible fósil;37,29441538
2023-01-11;Hidráulica;176,6096197
2023-01-12;Combustible fósil;23,80636334
2023-01-12;Hidráulica;190,1536093
2023-01-13;Combustible fósil;21,28735272
2023-01-13;Hidráulica;199,2347729
2023-01-14;Combustible fósil;20,81845832
2023-01-14;Hidráulica;190,0807843
2023-01-15;Combustible fósil;19,70741521
2023-01-15;Hidráulica;171,1716029
2023-01-16;Combustible fósil;25,34617902
2023-01-16;Hidráulica;191,0338172
2023-01-17;Combustible fósil;19,53381508
2023-01-17;Hidráulica;200,5987892
2023-01-18;Combustible fósil;20,14807816
2023-01-18;Hidráulica;199,4824836
2023-01-19;Combustible fósil;21,21698025
2023-01-19;Hidráulica;200,0934721
2023-01-20;Combustible fósil;24,94733326
2023-01-20;Hidráulica;195,6574975
2023-01-21;Combustible fósil;22,95516636
2023-01-21;Hidráulica;185,2855714
2023-01-22;Combustible fósil;15,78305906
2023-01-22;Hidráulica;178,517399
2023-01-23;Combustible fósil;17,68934361
2023-01-23;Hidráulica;202,9434457
2023-01-24;Combustible fósil;17,59477437
2023-01-24;Hidráulica;206,8642936
2023-01-25;Combustible fósil;20,66404048
2023-01-25;Hidráulica;203,1368692
2023-01-26;Combustible fósil;25,05394632
2023-01-26;Hidráulica;200,0270175
2023-01-27;Combustible fósil;26,5307502
2023-01-27;Hidráulica;197,6529526
2023-01-28;Combustible fósil;26,13596422
2023-01-28;Hidráulica;187,5921727
2023-01-29;Combustible fósil;31,19816349
2023-01-29;Hidráulica;162,1496454
2023-01-30;Combustible fósil;34,63757097
2023-01-30;Hidráulica;184,9462256
2023-01-31;Combustible fósil;47,44498797
2023-01-31;Hidráulica;174,9280327
2023-02-01;Combustible fósil;52,78616646
2023-02-01;Hidráulica;168,9237694
2023-02-02;Combustible fósil;58,21063701
2023-02-02;Hidráulica;162,2736391
2023-02-03;Combustible fósil;63,91212861
2023-02-03;Hidráulica;158,6384441
2023-02-04;Combustible fósil;64,40607989
2023-02-04;Hidráulica;148,9217349
2023-02-05;Combustible fósil;56,11414598
2023-02-05;Hidráulica;136,9036839
2023-02-06;Combustible fósil;50,66366276
2023-02-06;Hidráulica;171,0720923
2023-02-07;Combustible fósil;51,74779795
2023-02-07;Hidráulica;169,1432114
2023-02-08;Combustible fósil;57,13356463
2023-02-08;Hidráulica;167,481246
2023-02-09;Combustible fósil;54,97658762
2023-02-09;Hidráulica;172,1247296
2023-02-10;Combustible fósil;39,00962606
2023-02-10;Hidráulica;181,1639973
2023-02-11;Combustible fósil;38,82327428
2023-02-11;Hidráulica;170,6030889
2023-02-12;Combustible fósil;34,27738587
2023-02-12;Hidráulica;156,1844173
2023-02-13;Combustible fósil;42,69687576
2023-02-13;Hidráulica;170,882036
2023-02-14;Combustible fósil;45,65485008
2023-02-14;Hidráulica;173,7750212
2023-02-15;Combustible fósil;45,28100185
2023-02-15;Hidráulica;178,4654262
2023-02-16;Combustible fósil;45,82844054
2023-02-16;Hidráulica;176,0422837
2023-02-17;Combustible fósil;42,43542943
2023-02-17;Hidráulica;181,5452867
2023-02-18;Combustible fósil;33,40310711
2023-02-18;Hidráulica;179,6805612
2023-02-19;Combustible fósil;36,14024123
2023-02-19;Hidráulica;149,1613975
2023-02-20;Combustible fósil;34,80504353
2023-02-20;Hidráulica;180,2671278
2023-02-21;Combustible fósil;34,94356286
2023-02-21;Hidráulica;181,230336
2023-02-22;Combustible fósil;30,74423095
2023-02-22;Hidráulica;189,0264827
2023-02-23;Combustible fósil;32,82434596
2023-02-23;Hidráulica;185,818292
2023-02-24;Combustible fósil;34,51118493
2023-02-24;Hidráulica;188,6534134
2023-02-25;Combustible fósil;30,1675275
2023-02-25;Hidráulica;178,3124544
2023-02-26;Combustible fósil;32,26491239
2023-02-26;Hidráulica;163,6509133
2023-02-27;Combustible fósil;32,9779938
2023-02-27;Hidráulica;190,4868404
2023-02-28;Combustible fósil;36,34760708
2023-02-28;Hidráulica;185,6749519
2023-03-01;Combustible fósil;40,22443944
2023-03-01;Hidráulica;182,3076536
2023-03-02;Combustible fósil;41,66306163
2023-03-02;Hidráulica;181,6359688
2023-03-03;Combustible fósil;40,07577406
2023-03-03;Hidráulica;179,7410014
2023-03-04;Combustible fósil;41,19068649
2023-03-04;Hidráulica;172,0431832
2023-03-05;Combustible fósil;34,08948604
2023-03-05;Hidráulica;156,1640676
2023-03-06;Combustible fósil;35,46794816
2023-03-06;Hidráulica;177,4813182
2023-03-07;Combustible fósil;40,86361808
2023-03-07;Hidráulica;173,3877497
2023-03-08;Combustible fósil;39,15849263
2023-03-08;Hidráulica;173,5378733
2023-03-09;Combustible fósil;38,21454787
2023-03-09;Hidráulica;172,3969447
2023-03-10;Combustible fósil;27,69721883
2023-03-10;Hidráulica;182,6037175
2023-03-11;Combustible fósil;23,47804442
2023-03-11;Hidráulica;174,3891542
2023-03-12;Combustible fósil;21,07408844
2023-03-12;Hidráulica;159,9536151
2023-03-13;Combustible fósil;18,26709686
2023-03-13;Hidráulica;190,0236991
2023-03-14;Combustible fósil;17,34840163
2023-03-14;Hidráulica;192,1200035
2023-03-15;Combustible fósil;17,72087219
2023-03-15;Hidráulica;191,2280946
2023-03-16;Combustible fósil;23,91465282
2023-03-16;Hidráulica;185,9209478
2023-03-17;Combustible fósil;26,5525737
2023-03-17;Hidráulica;182,8571634
2023-03-18;Combustible fósil;21,02652742
2023-03-18;Hidráulica;182,6321619
2023-03-19;Combustible fósil;19,26476836
2023-03-19;Hidráulica;164,2803188
2023-03-20;Combustible fósil;17,01214651
2023-03-20;Hidráulica;171,2909433
2023-03-21;Combustible fósil;21,37067994
2023-03-21;Hidráulica;193,2081065
2023-03-22;Combustible fósil;25,70107238
2023-03-22;Hidráulica;190,2022646
2023-03-23;Combustible fósil;28,30150796
2023-03-23;Hidráulica;188,1343733
2023-03-24;Combustible fósil;30,20365355
2023-03-24;Hidráulica;188,7143275
2023-03-25;Combustible fósil;26,93084198
2023-03-25;Hidráulica;181,5954923
2023-03-26;Combustible fósil;21,93758071
2023-03-26;Hidráulica;167,5089169
2023-03-27;Combustible fósil;23,72941529
2023-03-27;Hidráulica;189,723362
2023-03-28;Combustible fósil;21,25294615
2023-03-28;Hidráulica;195,4614989
2023-03-29;Combustible fósil;24,97104508
2023-03-29;Hidráulica;191,9665795
2023-03-30;Combustible fósil;20,77415729
2023-03-30;Hidráulica;196,0748169
2023-03-31;Combustible fósil;23,26934939
2023-03-31;Hidráulica;194,4141564
2023-04-01;Combustible fósil;19,89821985
2023-04-01;Hidráulica;188,418198
2023-04-02;Combustible fósil;20,21280535
2023-04-02;Hidráulica;167,801188
2023-04-03;Combustible fósil;23,35176624
2023-04-03;Hidráulica;188,8091008
2023-04-04;Combustible fósil;25,23224358
2023-04-04;Hidráulica;188,9257104
2023-04-05;Combustible fósil;21,5973946
2023-04-05;Hidráulica;189,37168
2023-04-06;Combustible fósil;16,98696188
2023-04-06;Hidráulica;165,6230735
2023-04-07;Combustible fósil;17,70888513
2023-04-07;Hidráulica;153,7189333
2023-04-08;Combustible fósil;20,83292869
2023-04-08;Hidráulica;165,6222098
2023-04-09;Combustible fósil;16,99159886
2023-04-09;Hidráulica;168,0820342
2023-04-10;Combustible fósil;18,54065883
2023-04-10;Hidráulica;195,2220894
2023-04-11;Combustible fósil;19,29657852
2023-04-11;Hidráulica;198,6874414
2023-04-12;Combustible fósil;21,55159756
2023-04-12;Hidráulica;196,1828107
2023-04-13;Combustible fósil;22,25400198
2023-04-13;Hidráulica;195,0591104
2023-04-14;Combustible fósil;23,03894531
2023-04-14;Hidráulica;199,3300203
2023-04-15;Combustible fósil;21,28507289
2023-04-15;Hidráulica;190,8016503
2023-04-16;Combustible fósil;17,04715706
2023-04-16;Hidráulica;171,2842641
2023-04-17;Combustible fósil;21,2830765
2023-04-17;Hidráulica;189,159941
2023-04-18;Combustible fósil;24,19243917
2023-04-18;Hidráulica;192,9303189
2023-04-19;Combustible fósil;24,47314544
2023-04-19;Hidráulica;193,9604805
2023-04-20;Combustible fósil;27,24384721
2023-04-20;Hidráulica;190,8214283
2023-04-21;Combustible fósil;25,94746789
2023-04-21;Hidráulica;188,6998746
2023-04-22;Combustible fósil;22,37889789
2023-04-22;Hidráulica;184,8247346
2023-04-23;Combustible fósil;27,08703477
2023-04-23;Hidráulica;159,643574
2023-04-24;Combustible fósil;28,12125454
2023-04-24;Hidráulica;180,5255346
2023-04-25;Combustible fósil;28,08467081
2023-04-25;Hidráulica;183,9842585
2023-04-26;Combustible fósil;27,27810809
2023-04-26;Hidráulica;190,145084
2023-04-27;Combustible fósil;27,09806735
2023-04-27;Hidráulica;193,8181647
2023-04-28;Combustible fósil;22,9191581
2023-04-28;Hidráulica;196,1107204
2023-04-29;Combustible fósil;18,60491439
2023-04-29;Hidráulica;191,5671943
2023-04-30;Combustible fósil;17,18775161
2023-04-30;Hidráulica;162,8121967
2023-05-01;Combustible fósil;16,63300417
2023-05-01;Hidráulica;169,3449535
2023-05-02;Combustible fósil;20,20945151
2023-05-02;Hidráulica;198,0620162
2023-05-03;Combustible fósil;22,10418755
2023-05-03;Hidráulica;203,7247887
2023-05-04;Combustible fósil;22,89042301
2023-05-04;Hidráulica;205,1089277
2023-05-05;Combustible fósil;25,47628723
2023-05-05;Hidráulica;202,0324212
2023-05-06;Combustible fósil;26,57274489
2023-05-06;Hidráulica;197,6864513
2023-05-07;Combustible fósil;24,8543971
2023-05-07;Hidráulica;170,9255399
2023-05-08;Combustible fósil;38,08263765
2023-05-08;Hidráulica;179,283839
2023-05-09;Combustible fósil;46,62417955
2023-05-09;Hidráulica;177,391873
2023-05-10;Combustible fósil;50,10901538
2023-05-10;Hidráulica;171,7733258
2023-05-11;Combustible fósil;52,57183716
2023-05-11;Hidráulica;168,2866196
2023-05-12;Combustible fósil;56,64981519
2023-05-12;Hidráulica;166,4706897
2023-05-13;Combustible fósil;54,16365518
2023-05-13;Hidráulica;160,5714839
2023-05-14;Combustible fósil;51,37333766
2023-05-14;Hidráulica;140,1471131
2023-05-15;Combustible fósil;54,03146186
2023-05-15;Hidráulica;162,1416085
2023-05-16;Combustible fósil;54,70709136
2023-05-16;Hidráulica;167,6719083
2023-05-17;Combustible fósil;57,1188528
2023-05-17;Hidráulica;162,4103488
2023-05-18;Combustible fósil;63,20539287
2023-05-18;Hidráulica;160,2949309
2023-05-19;Combustible fósil;62,88817368
2023-05-19;Hidráulica;165,0499123
2023-05-20;Combustible fósil;64,92571011
2023-05-20;Hidráulica;146,6957536
2023-05-21;Combustible fósil;55,35484434
2023-05-21;Hidráulica;128,3723545
2023-05-22;Combustible fósil;61,26915406
2023-05-22;Hidráulica;124,1985503
2023-05-23;Combustible fósil;59,02288791
2023-05-23;Hidráulica;156,8603463
2023-05-24;Combustible fósil;58,66437355
2023-05-24;Hidráulica;157,4284864
2023-05-25;Combustible fósil;61,29914704
2023-05-25;Hidráulica;153,0987891
2023-05-26;Combustible fósil;57,89821787
2023-05-26;Hidráulica;153,6909383
2023-05-27;Combustible fósil;53,91537765
2023-05-27;Hidráulica;146,5362607
2023-05-28;Combustible fósil;48,58914284
2023-05-28;Hidráulica;132,0585645
2023-05-29;Combustible fósil;49,98884865
2023-05-29;Hidráulica;160,4750522
2023-05-30;Combustible fósil;45,74498361
2023-05-30;Hidráulica;169,208458
2023-05-31;Combustible fósil;39,82139558
2023-05-31;Hidráulica;177,6763251
2023-06-01;Combustible fósil;35,89342325
2023-06-01;Hidráulica;179,2799632
2023-06-02;Combustible fósil;26,25399396
2023-06-02;Hidráulica;190,5477496
2023-06-03;Combustible fósil;23,56148599
2023-06-03;Hidráulica;189,121923
2023-06-04;Combustible fósil;20,8709354
2023-06-04;Hidráulica;168,3792934
2023-06-05;Combustible fósil;25,49469043
2023-06-05;Hidráulica;189,6211544
2023-06-06;Combustible fósil;26,91495568
2023-06-06;Hidráulica;193,1988424
2023-06-07;Combustible fósil;37,26827869
2023-06-07;Hidráulica;182,7463735
2023-06-08;Combustible fósil;43,33342315
2023-06-08;Hidráulica;168,9783672
2023-06-09;Combustible fósil;41,30441248
2023-06-09;Hidráulica;174,0305776
2023-06-10;Combustible fósil;38,45023259
2023-06-10;Hidráulica;168,7680536
2023-06-11;Combustible fósil;34,04554818
2023-06-11;Hidráulica;150,1382159
2023-06-12;Combustible fósil;34,55344088
2023-06-12;Hidráulica;158,278877
2023-06-13;Combustible fósil;31,57623218
2023-06-13;Hidráulica;185,871494
2023-06-14;Combustible fósil;34,57458222
2023-06-14;Hidráulica;187,690325
2023-06-15;Combustible fósil;36,05356945
2023-06-15;Hidráulica;184,2031218
2023-06-16;Combustible fósil;39,00423867
2023-06-16;Hidráulica;177,3495827
2023-06-17;Combustible fósil;39,11699629
2023-06-17;Hidráulica;157,7237358
2023-06-18;Combustible fósil;44,75162682
2023-06-18;Hidráulica;133,2431463
2023-06-19;Combustible fósil;51,78763226
2023-06-19;Hidráulica;136,7220043
2023-06-20;Combustible fósil;51,73780642
2023-06-20;Hidráulica;165,916587
2023-06-21;Combustible fósil;50,12658515
2023-06-21;Hidráulica;174,733014
2023-06-22;Combustible fósil;61,53271874
2023-06-22;Hidráulica;163,5306722
2023-06-23;Combustible fósil;59,4720622
2023-06-23;Hidráulica;162,4864926
2023-06-24;Combustible fósil;64,19785422
2023-06-24;Hidráulica;142,6991786
2023-06-25;Combustible fósil;57,15078466
2023-06-25;Hidráulica;125,904437
2023-06-26;Combustible fósil;56,87535157
2023-06-26;Hidráulica;148,1997131
2023-06-27;Combustible fósil;49,81691657
2023-06-27;Hidráulica;162,1750649
2023-06-28;Combustible fósil;47,56632119
2023-06-28;Hidráulica;166,8784342
2023-06-29;Combustible fósil;47,48527818
2023-06-29;Hidráulica;169,3829136
2023-06-30;Combustible fósil;50,43864779
2023-06-30;Hidráulica;167,1318702
2023-07-01;Combustible fósil;51,80429488
2023-07-01;Hidráulica;149,217621
2023-07-02;Combustible fósil;50,00601578
2023-07-02;Hidráulica;122,9733927
2023-07-03;Combustible fósil;46,9896559
2023-07-03;Hidráulica;133,9292911
2023-07-04;Combustible fósil;50,44343226
2023-07-04;Hidráulica;157,3598655
2023-07-05;Combustible fósil;54,88616002
2023-07-05;Hidráulica;158,4250682
2023-07-06;Combustible fósil;52,56645749
2023-07-06;Hidráulica;162,1148052
2023-07-07;Combustible fósil;50,99791678
2023-07-07;Hidráulica;160,9646888
2023-07-08;Combustible fósil;52,90804878
2023-07-08;Hidráulica;153,049526
2023-07-09;Combustible fósil;51,19632251
2023-07-09;Hidráulica;127,0917473
2023-07-10;Combustible fósil;49,72740058
2023-07-10;Hidráulica;161,6457389
2023-07-11;Combustible fósil;49,15833123
2023-07-11;Hidráulica;165,8978686
2023-07-12;Combustible fósil;52,58798064
2023-07-12;Hidráulica;162,365533
2023-07-13;Combustible fósil;54,87640034
2023-07-13;Hidráulica;164,3077055
2023-07-14;Combustible fósil;55,92005087
2023-07-14;Hidráulica;166,6595297
2023-07-15;Combustible fósil;52,34313981
2023-07-15;Hidráulica;155,0274754
2023-07-16;Combustible fósil;49,33163698
2023-07-16;Hidráulica;134,3552669
2023-07-17;Combustible fósil;55,9965434
2023-07-17;Hidráulica;154,4911504
2023-07-18;Combustible fósil;52,75449958
2023-07-18;Hidráulica;163,8736311
2023-07-19;Combustible fósil;43,68314866
2023-07-19;Hidráulica;171,7186941
2023-07-20;Combustible fósil;34,39013731
2023-07-20;Hidráulica;167,0046429
2023-07-21;Combustible fósil;41,82075652
2023-07-21;Hidráulica;175,7361981
2023-07-22;Combustible fósil;43,88734909
2023-07-22;Hidráulica;164,3114102
2023-07-23;Combustible fósil;33,33403355
2023-07-23;Hidráulica;153,8613137
2023-07-24;Combustible fósil;46,51455731
2023-07-24;Hidráulica;167,1518458
2023-07-25;Combustible fósil;50,5969282
2023-07-25;Hidráulica;168,091267
2023-07-26;Combustible fósil;50,88723751
2023-07-26;Hidráulica;167,3930361
2023-07-27;Combustible fósil;55,91582241
2023-07-27;Hidráulica;160,7669327
2023-07-28;Combustible fósil;50,46865489
2023-07-28;Hidráulica;169,4260668
2023-07-29;Combustible fósil;45,1884923
2023-07-29;Hidráulica;167,0219452
2023-07-30;Combustible fósil;43,69186258
2023-07-30;Hidráulica;148,0459469
2023-07-31;Combustible fósil;49,86547915
2023-07-31;Hidráulica;161,9427651
2023-08-01;Combustible fósil;49,94020004
2023-08-01;Hidráulica;164,0623732
2023-08-02;Combustible fósil;54,24113593
2023-08-02;Hidráulica;162,6857869
2023-08-03;Combustible fósil;53,37633842
2023-08-03;Hidráulica;169,187169
2023-08-04;Combustible fósil;52,73035432
2023-08-04;Hidráulica;176,6008593
2023-08-05;Combustible fósil;53,06528704
2023-08-05;Hidráulica;162,7982686
2023-08-06;Combustible fósil;53,65702645
2023-08-06;Hidráulica;141,0441211
2023-08-07;Combustible fósil;50,06161576
2023-08-07;Hidráulica;149,5903726
2023-08-08;Combustible fósil;57,02677111
2023-08-08;Hidráulica;169,925972
2023-08-09;Combustible fósil;47,89970783
2023-08-09;Hidráulica;181,1078322
2023-08-10;Combustible fósil;45,48782594
2023-08-10;Hidráulica;180,9153703
2023-08-11;Combustible fósil;53,53550986
2023-08-11;Hidráulica;175,3657823
2023-08-12;Combustible fósil;56,87471003
2023-08-12;Hidráulica;161,5939672
2023-08-13;Combustible fósil;54,79270646
2023-08-13;Hidráulica;141,7172796
2023-08-14;Combustible fósil;57,66387122
2023-08-14;Hidráulica;162,2533342
2023-08-15;Combustible fósil;63,53086255
2023-08-15;Hidráulica;160,6308539
2023-08-16;Combustible fósil;67,71145528
2023-08-16;Hidráulica;154,521724
2023-08-17;Combustible fósil;64,27768708
2023-08-17;Hidráulica;160,532119
2023-08-18;Combustible fósil;68,55202866
2023-08-18;Hidráulica;159,1169903
2023-08-19;Combustible fósil;61,46099965
2023-08-19;Hidráulica;159,3660569
2023-08-20;Combustible fósil;52,01699116
2023-08-20;Hidráulica;143,3815828
2023-08-21;Combustible fósil;52,87079675
2023-08-21;Hidráulica;143,6420525
2023-08-22;Combustible fósil;50,84842605
2023-08-22;Hidráulica;162,5563436
2023-08-23;Combustible fósil;39,67530649
2023-08-23;Hidráulica;178,5311842
2023-08-24;Combustible fósil;31,65126741
2023-08-24;Hidráulica;190,6142152
2023-08-25;Combustible fósil;33,62612508
2023-08-25;Hidráulica;192,5452158
2023-08-26;Combustible fósil;31,52470093
2023-08-26;Hidráulica;183,8599844
2023-08-27;Combustible fósil;26,46215849
2023-08-27;Hidráulica;167,3137121
2023-08-28;Combustible fósil;37,16087105
2023-08-28;Hidráulica;188,9509208
2023-08-29;Combustible fósil;40,29603759
2023-08-29;Hidráulica;192,2728326
2023-08-30;Combustible fósil;55,93321359
2023-08-30;Hidráulica;181,1089285
2023-08-31;Combustible fósil;68,53984069
2023-08-31;Hidráulica;169,9298973
2023-09-01;Combustible fósil;72,24970007
2023-09-01;Hidráulica;164,7919536
2023-09-02;Combustible fósil;73,65643718
2023-09-02;Hidráulica;154,8702989
2023-09-03;Combustible fósil;70,54027016
2023-09-03;Hidráulica;124,5389938
2023-09-04;Combustible fósil;69,35298937
2023-09-04;Hidráulica;152,9551738
2023-09-05;Combustible fósil;77,78518526
2023-09-05;Hidráulica;155,7376722
2023-09-06;Combustible fósil;75,53740199
2023-09-06;Hidráulica;161,9150176
2023-09-07;Combustible fósil;79,34956203
2023-09-07;Hidráulica;161,7477818
2023-09-08;Combustible fósil;83,02453824
2023-09-08;Hidráulica;159,1339036
2023-09-09;Combustible fósil;81,10383382
2023-09-09;Hidráulica;145,9996167
2023-09-10;Combustible fósil;78,50511436
2023-09-10;Hidráulica;119,5190533
2023-09-11;Combustible fósil;80,47626757
2023-09-11;Hidráulica;148,8416283
2023-09-12;Combustible fósil;82,2342484
2023-09-12;Hidráulica;155,3132529
2023-09-13;Combustible fósil;80,12745391
2023-09-13;Hidráulica;159,9601213
2023-09-14;Combustible fósil;83,18854146
2023-09-14;Hidráulica;157,3929177
2023-09-15;Combustible fósil;83,10393064
2023-09-15;Hidráulica;150,6063598
2023-09-16;Combustible fósil;83,31782032
2023-09-16;Hidráulica;135,2932689
2023-09-17;Combustible fósil;76,23027562
2023-09-17;Hidráulica;124,5074585
2023-09-18;Combustible fósil;83,46468499
2023-09-18;Hidráulica;145,3433078
2023-09-19;Combustible fósil;84,21725569
2023-09-19;Hidráulica;151,4654625
2023-09-20;Combustible fósil;87,95169736
2023-09-20;Hidráulica;148,0598392
2023-09-21;Combustible fósil;89,61039925
2023-09-21;Hidráulica;151,4629207
2023-09-22;Combustible fósil;80,23334668
2023-09-22;Hidráulica;162,623912
2023-09-23;Combustible fósil;82,75400995
2023-09-23;Hidráulica;143,6403501
2023-09-24;Combustible fósil;86,8448614
2023-09-24;Hidráulica;118,9138019
2023-09-25;Combustible fósil;79,76524873
2023-09-25;Hidráulica;156,0742184
2023-09-26;Combustible fósil;79,58753401
2023-09-26;Hidráulica;159,6711985
2023-09-27;Combustible fósil;83,29422043
2023-09-27;Hidráulica;158,6703839
2023-09-28;Combustible fósil;82,58318064
2023-09-28;Hidráulica;156,4178363
2023-09-29;Combustible fósil;81,55835879
2023-09-29;Hidráulica;155,008155
2023-09-30;Combustible fósil;80,39694102
2023-09-30;Hidráulica;150,5100631
2023-10-01;Combustible fósil;80,16614164
2023-10-01;Hidráulica;129,2833173
2023-10-02;Combustible fósil;85,76553689
2023-10-02;Hidráulica;148,567021
2023-10-03;Combustible fósil;83,0217187
2023-10-03;Hidráulica;150,4471122
2023-10-04;Combustible fósil;84,41577594
2023-10-04;Hidráulica;146,2230246
2023-10-05;Combustible fósil;85,35945532
2023-10-05;Hidráulica;148,7265496
2023-10-06;Combustible fósil;86,47035748
2023-10-06;Hidráulica;144,8624725
2023-10-07;Combustible fósil;89,31233169
2023-10-07;Hidráulica;131,5643187
2023-10-08;Combustible fósil;84,94158736
2023-10-08;Hidráulica;112,3431624
2023-10-09;Combustible fósil;86,03505401
2023-10-09;Hidráulica;139,419008
2023-10-10;Combustible fósil;92,21101432
2023-10-10;Hidráulica;138,4320048
2023-10-11;Combustible fósil;92,25016358
2023-10-11;Hidráulica;138,7423521
2023-10-12;Combustible fósil;91,8554708
2023-10-12;Hidráulica;144,3632056
2023-10-13;Combustible fósil;90,68394384
2023-10-13;Hidráulica;143,8800405
2023-10-14;Combustible fósil;89,60632423
2023-10-14;Hidráulica;130,8587643
2023-10-15;Combustible fósil;88,66486726
2023-10-15;Hidráulica;106,868637
2023-10-16;Combustible fósil;81,41805819
2023-10-16;Hidráulica;116,8082745
2023-10-17;Combustible fósil;99,60728635
2023-10-17;Hidráulica;126,1161777
2023-10-18;Combustible fósil;97,45397307
2023-10-18;Hidráulica;134,8356572
2023-10-19;Combustible fósil;97,46968336
2023-10-19;Hidráulica;140,301746
2023-10-20;Combustible fósil;90,19762635
