Hora;Fecha;Precio Bolsa Nacional
P12;2022-09-28; 236,2 
P12;2022-09-29; 241,9 
P12;2022-09-30; 242,8 
P12;2022-10-01; 247,0 
P12;2022-10-02; 247,0 
P12;2022-10-03; 261,1 
P12;2022-10-04; 264,6 
P12;2022-10-05; 276,7 
P12;2022-10-06; 323,0 
P12;2022-10-07; 335,4 
P12;2022-10-08; 322,4 
P12;2022-10-09; 320,3 
P12;2022-10-10; 347,5 
P12;2022-10-11; 616,5 
P12;2022-10-12; 324,8 
P12;2022-10-13; 324,1 
P12;2022-10-14; 310,2 
P12;2022-10-15; 309,9 
P12;2022-10-16; 316,9 
P12;2022-10-17; 322,9 
P12;2022-10-18; 348,1 
P12;2022-10-19; 717,1 
P12;2022-10-20; 716,6 
P12;2022-10-21; 467,7 
P12;2022-10-22; 466,9 
P12;2022-10-23; 117,3 
P12;2022-10-24; 366,6 
P12;2022-10-25; 250,5 
P12;2022-10-26; 715,9 
P12;2022-10-27; 294,0 
P12;2022-10-28; 270,0 
P12;2022-10-29; 226,9 
P12;2022-10-30; 155,0 
P12;2022-10-31; 226,1 
P12;2022-11-01; 228,5 
P12;2022-11-02; 253,4 
P12;2022-11-03; 263,6 
P12;2022-11-04; 241,0 
P12;2022-11-05; 203,1 
P12;2022-11-06; 116,2 
P12;2022-11-07; 200,1 
P12;2022-11-08; 204,5 
P12;2022-11-09; 207,0 
P12;2022-11-10; 205,0 
P12;2022-11-11; 199,9 
P12;2022-11-12; 199,5 
P12;2022-11-13; 198,5 
P12;2022-11-14; 143,9 
P12;2022-11-15; 198,5 
P12;2022-11-16; 200,0 
P12;2022-11-17; 193,6 
P12;2022-11-18; 116,0 
P12;2022-11-19; 117,5 
P12;2022-11-20; 110,8 
P12;2022-11-21; 121,9 
P12;2022-11-22; 211,0 
P12;2022-11-23; 209,4 
P12;2022-11-24; 232,2 
P12;2022-11-25; 247,5 
P12;2022-11-26; 249,6 
P12;2022-11-27; 252,8 
P12;2022-11-28; 307,4 
P12;2022-11-29; 311,8 
P12;2022-11-30; 342,6 
P12;2022-12-01; 389,5 
P12;2022-12-02; 387,3 
P12;2022-12-03; 409,8 
P12;2022-12-04; 233,3 
P12;2022-12-05; 357,7 
P12;2022-12-06; 310,4 
P12;2022-12-07; 267,2 
P12;2022-12-08; 246,4 
P12;2022-12-09; 253,1 
P12;2022-12-10; 238,2 
P12;2022-12-11; 242,0 
P12;2022-12-12; 251,8 
P12;2022-12-13; 261,2 
P12;2022-12-14; 273,0 
P12;2022-12-15; 310,7 
P12;2022-12-16; 298,5 
P12;2022-12-17; 272,8 
P12;2022-12-18; 302,7 
P12;2022-12-19; 347,9 
P12;2022-12-20; 349,8 
P12;2022-12-21; 358,6 
P12;2022-12-22; 413,5 
P12;2022-12-23; 422,3 
P12;2022-12-24; 426,7 
P12;2022-12-25; 436,8 
P12;2022-12-26; 453,1 
P12;2022-12-27; 476,6 
P12;2022-12-28; 511,5 
P12;2022-12-29; 517,6 
P12;2022-12-30; 463,2 
P12;2022-12-31; 526,6 
P12;2023-01-01; 510,9 
P12;2023-01-02; 510,8 
P12;2023-01-03; 542,0 
P12;2023-01-04; 561,4 
P12;2023-01-05; 561,8 
P12;2023-01-06; 557,4 
P12;2023-01-07; 498,6 
P12;2023-01-08; 410,8 
P12;2023-01-09; 481,5 
P12;2023-01-10; 484,1 
P12;2023-01-11; 461,7 
P12;2023-01-12; 409,1 
P12;2023-01-13; 331,9 
P12;2023-01-14; 263,9 
P12;2023-01-15; 254,9 
P12;2023-01-16; 262,8 
P12;2023-01-17; 262,7 
P12;2023-01-18; 254,5 
P12;2023-01-19; 271,5 
P12;2023-01-20; 258,2 
P12;2023-01-21; 227,8 
P12;2023-01-22; 192,2 
P12;2023-01-23; 262,5 
P12;2023-01-24; 256,7 
P12;2023-01-25; 292,3 
P12;2023-01-26; 392,7 
P12;2023-01-27; 392,6 
P12;2023-01-28; 396,9 
P12;2023-01-29; 451,5 
P12;2023-01-30; 592,4 
P12;2023-01-31; 698,2 
P12;2023-02-01; 801,2 
P12;2023-02-02; 791,4 
P12;2023-02-03; 806,2 
P12;2023-02-04; 806,1 
P12;2023-02-05; 787,1 
P12;2023-02-06; 833,6 
P12;2023-02-07; 820,6 
P12;2023-02-08; 619,3 
P12;2023-02-09; 589,8 
P12;2023-02-10; 574,6 
P12;2023-02-11; 773,6 
P12;2023-02-12; 580,5 
P12;2023-02-13; 599,3 
P12;2023-02-14; 572,0 
P12;2023-02-15; 549,6 
P12;2023-02-16; 545,5 
P12;2023-02-17; 543,6 
P12;2023-02-18; 490,0 
P12;2023-02-19; 422,6 
P12;2023-02-20; 458,8 
P12;2023-02-21; 435,0 
P12;2023-02-22; 414,6 
P12;2023-02-23; 406,1 
P12;2023-02-24; 324,7 
P12;2023-02-25; 337,2 
P12;2023-02-26; 319,8 
P12;2023-02-27; 329,7 
P12;2023-02-28; 429,7 
P12;2023-03-01; 415,5 
P12;2023-03-02; 447,5 
P12;2023-03-03; 470,5 
P12;2023-03-04; 450,3 
P12;2023-03-05; 485,6 
P12;2023-03-06; 497,5 
P12;2023-03-07; 496,4 
P12;2023-03-08; 495,2 
P12;2023-03-09; 450,0 
P12;2023-03-10; 377,9 
P12;2023-03-11; 378,0 
P12;2023-03-12; 282,9 
P12;2023-03-13; 248,7 
P12;2023-03-14; 231,8 
P12;2023-03-15; 169,0 
P12;2023-03-16; 196,0 
P12;2023-03-17; 283,5 
P12;2023-03-18; 253,1 
P12;2023-03-19; 161,3 
P12;2023-03-20; 233,6 
P12;2023-03-21; 350,2 
P12;2023-03-22; 380,9 
P12;2023-03-23; 327,3 
P12;2023-03-24; 350,0 
P12;2023-03-25; 281,1 
P12;2023-03-26; 174,9 
P12;2023-03-27; 250,2 
P12;2023-03-28; 350,9 
P12;2023-03-29; 159,4 
P12;2023-03-30; 284,5 
P12;2023-03-31; 198,1 
P12;2023-04-01; 168,4 
P12;2023-04-02; 158,6 
P12;2023-04-03; 157,1 
P12;2023-04-04; 153,3 
P12;2023-04-05; 147,7 
P12;2023-04-06; 140,3 
P12;2023-04-07; 132,6 
P12;2023-04-08; 149,0 
P12;2023-04-09; 131,2 
P12;2023-04-10; 148,9 
P12;2023-04-11; 156,5 
P12;2023-04-12; 295,6 
P12;2023-04-13; 306,6 
P12;2023-04-14; 301,7 
P12;2023-04-15; 216,2 
P12;2023-04-16; 211,3 
P12;2023-04-17; 300,2 
P12;2023-04-18; 304,6 
P12;2023-04-19; 284,9 
P12;2023-04-20; 304,8 
P12;2023-04-21; 324,3 
P12;2023-04-22; 338,4 
P12;2023-04-23; 347,8 
P12;2023-04-24; 357,7 
P12;2023-04-25; 343,7 
P12;2023-04-26; 341,0 
P12;2023-04-27; 316,3 
P12;2023-04-28; 266,5 
P12;2023-04-29; 222,0 
P12;2023-04-30; 209,6 
P12;2023-05-01; 221,1 
P12;2023-05-02; 239,0 
P12;2023-05-03; 267,8 
P12;2023-05-04; 291,0 
P12;2023-05-05; 551,7 
P12;2023-05-06; 357,9 
P12;2023-05-07; 359,3 
P12;2023-05-08; 439,2 
P12;2023-05-09; 599,6 
P12;2023-05-10; 659,3 
P12;2023-05-11; 670,5 
P12;2023-05-12; 709,7 
P12;2023-05-13; 721,9 
P12;2023-05-14; 718,9 
P12;2023-05-15; 759,4 
P12;2023-05-16; 790,8 
P12;2023-05-17; 870,5 
P12;2023-05-18; 829,6 
P12;2023-05-19; 839,0 
P12;2023-05-20; 843,0 
P12;2023-05-21; 845,3 
P12;2023-05-22; 848,5 
P12;2023-05-23; 854,7 
P12;2023-05-24; 852,0 
P12;2023-05-25; 844,4 
P12;2023-05-26; 789,4 
P12;2023-05-27; 740,5 
P12;2023-05-28; 444,6 
P12;2023-05-29; 447,9 
P12;2023-05-30; 398,3 
P12;2023-05-31; 391,1 
P12;2023-06-01; 343,1 
P12;2023-06-02; 254,8 
P12;2023-06-03; 232,3 
P12;2023-06-04; 191,5 
P12;2023-06-05; 302,7 
P12;2023-06-06; 304,6 
P12;2023-06-07; 350,6 
P12;2023-06-08; 343,0 
P12;2023-06-09; 323,0 
P12;2023-06-10; 296,6 
P12;2023-06-11; 289,4 
P12;2023-06-12; 296,7 
P12;2023-06-13; 306,8 
P12;2023-06-14; 343,7 
P12;2023-06-15; 382,0 
P12;2023-06-16; 418,9 
P12;2023-06-17; 446,8 
P12;2023-06-18; 483,4 
P12;2023-06-19; 595,8 
P12;2023-06-20; 656,8 
P12;2023-06-21; 845,9 
P12;2023-06-22; 795,9 
P12;2023-06-23; 875,9 
P12;2023-06-24; 917,2 
P12;2023-06-25; 732,4 
P12;2023-06-26; 896,2 
P12;2023-06-27; 804,4 
P12;2023-06-28; 736,8 
P12;2023-06-29; 458,6 
P12;2023-06-30; 517,5 
P12;2023-07-01; 559,2 
P12;2023-07-02; 559,2 
P12;2023-07-03; 597,7 
P12;2023-07-04; 599,9 
P12;2023-07-05; 623,6 
P12;2023-07-06; 618,4 
P12;2023-07-07; 607,7 
P12;2023-07-08; 585,4 
P12;2023-07-09; 449,9 
P12;2023-07-10; 529,0 
P12;2023-07-11; 601,6 
P12;2023-07-12; 599,9 
P12;2023-07-13; 648,4 
P12;2023-07-14; 693,2 
P12;2023-07-15; 707,0 
P12;2023-07-16; 647,8 
P12;2023-07-17; 652,0 
P12;2023-07-18; 603,8 
P12;2023-07-19; 541,5 
P12;2023-07-20; 328,7 
P12;2023-07-21; 490,4 
P12;2023-07-22; 330,1 
P12;2023-07-23; 330,6 
P12;2023-07-24; 532,8 
P12;2023-07-25; 500,2 
P12;2023-07-26; 601,3 
P12;2023-07-27; 639,5 
P12;2023-07-28; 544,5 
P12;2023-07-29; 568,7 
P12;2023-07-30; 514,6 
P12;2023-07-31; 580,5 
P12;2023-08-01; 656,7 
P12;2023-08-02; 648,6 
P12;2023-08-03; 485,9 
P12;2023-08-04; 524,7 
P12;2023-08-05; 465,2 
P12;2023-08-06; 483,5 
P12;2023-08-07; 470,1 
P12;2023-08-08; 587,1 
P12;2023-08-09; 718,0 
P12;2023-08-10; 714,5 
P12;2023-08-11; 747,6 
P12;2023-08-12; 807,3 
P12;2023-08-13; 645,8 
P12;2023-08-14; 806,8 
P12;2023-08-15; 727,1 
P12;2023-08-16; 767,5 
P12;2023-08-17; 805,3 
P12;2023-08-18; 803,5 
P12;2023-08-19; 768,1 
P12;2023-08-20; 353,8 
P12;2023-08-21; 428,7 
P12;2023-08-22; 329,0 
P12;2023-08-23; 206,8 
P12;2023-08-24; 191,5 
P12;2023-08-25; 184,6 
P12;2023-08-26; 258,0 
P12;2023-08-27; 206,0 
P12;2023-08-28; 357,6 
P12;2023-08-29; 596,7 
P12;2023-08-30; 767,3 
P12;2023-08-31; 817,6 
P12;2023-09-01; 849,4 
P12;2023-09-02; 901,0 
P12;2023-09-03; 920,1 
P12;2023-09-04; 982,0 
P12;2023-09-05; 985,3 
P12;2023-09-06; 992,9 
P12;2023-09-07; 1.002,0 
P12;2023-09-08; 1.022,0 
P12;2023-09-09; 1.047,0 
P12;2023-09-10; 1.052,0 
P12;2023-09-11; 1.058,0 
P12;2023-09-12; 1.058,3 
P12;2023-09-13; 1.058,0 
P12;2023-09-14; 1.058,6 
P12;2023-09-15; 1.059,9 
P12;2023-09-16; 1.059,5 
P12;2023-09-17; 1.061,4 
P12;2023-09-18; 1.060,3 
P12;2023-09-19; 1.060,1 
P12;2023-09-20; 1.058,6 
P12;2023-09-21; 1.060,9 
P12;2023-09-22; 1.060,5 
P12;2023-09-23; 1.061,1 
P12;2023-09-24; 1.060,6 
P12;2023-09-25; 1.061,1 
P12;2023-09-26; 1.061,5 
P12;2023-09-27; 1.061,7 
P12;2023-09-28; 1.062,6 
P12;2023-09-29; 1.063,2 
P12;2023-09-30; 1.061,9 
P12;2023-10-01; 596,2 
P12;2023-10-02; 1.062,2 
P12;2023-10-03; 1.062,6 
P12;2023-10-04; 1.062,2 
P12;2023-10-05; 1.062,2 
P12;2023-10-06; 1.090,6 
P12;2023-10-07; 1.106,8 
P12;2023-10-08; 1.046,4 
P12;2023-10-09; 1.150,9 
P12;2023-10-10; 1.150,7 
P12;2023-10-11; 1.050,6 
P12;2023-10-12; 1.061,9 
P12;2023-10-13; 1.062,0 
P12;2023-10-14; 1.062,0 
P12;2023-10-15; 1.062,0 
P12;2023-10-16; 1.062,2 
P12;2023-10-17; 1.152,0 
P12;2023-10-18; 1.207,6 
P12;2023-10-19; 1.295,6 
P12;2023-10-20; 1.395,6 
P12;2023-10-21; 1.526,3 
P12;2023-10-22; 1.245,7 
P12;2023-10-23; 1.497,1 
P12;2023-10-24; 1.534,7 
P12;2023-10-25; 1.171,7 
P12;2023-10-26; 848,4 
P12;2023-10-27; 751,6 
P12;2023-10-28; 748,7 
P12;2023-10-29; 292,6 
P12;2023-10-30; 454,2 
P12;2023-10-31; 655,4 
P12;2023-11-01; 715,9 
P12;2023-11-02; 617,8 
P12;2023-11-03; 408,1 
P12;2023-11-04; 617,0 
P12;2023-11-05; 327,0 
P12;2023-11-06; 423,9 
P12;2023-11-07; 715,1 
P12;2023-11-08; 421,5 
P12;2023-11-09; 613,0 
P12;2023-11-10; 780,2 
P12;2023-11-11; 724,7 
P12;2023-11-12; 554,9 
P12;2023-11-13; 811,7 
P12;2023-11-14; 849,2 
P12;2023-11-15; 811,4 
P12;2023-11-16; 729,8 
P12;2023-11-17; 632,2 
P12;2023-11-18; 450,8 
P12;2023-11-19; 299,9 
P12;2023-11-20; 356,2 
P12;2023-11-21; 361,5 
P12;2023-11-22; 708,8 
P12;2023-11-23; 584,3 
P12;2023-11-24; 585,4 
P12;2023-11-25; 434,7 
P12;2023-11-26; 390,6 
P12;2023-11-27; 585,5 
P12;2023-11-28; 704,5 
P12;2023-11-29; 532,1 
P12;2023-11-30; 725,2 
P12;2023-12-01; 755,4 
P12;2023-12-02; 763,9 
P12;2023-12-03; 745,8 
P12;2023-12-04; 769,8 
P12;2023-12-05; 822,8 
P12;2023-12-06; 824,7 
P12;2023-12-07; 811,1 
P12;2023-12-08; 763,6 
P12;2023-12-09; 923,1 
P12;2023-12-10; 928,9 
P12;2023-12-11; 962,7 
P12;2023-12-12; 920,4 
P12;2023-12-13; 927,8 
P12;2023-12-14; 923,0 
P12;2023-12-15; 863,1 
P12;2023-12-16; 853,6 
P12;2023-12-17; 783,7 
P12;2023-12-18; 773,9 
P12;2023-12-19; 704,0 
P12;2023-12-20; 557,2 
P12;2023-12-21; 548,3 
P12;2023-12-22; 502,7 
P12;2023-12-23; 502,6 
P12;2023-12-24; 492,1 
P12;2023-12-25; 404,6 
P12;2023-12-26; 419,9 
P12;2023-12-27; 433,9 
P12;2023-12-28; 364,8 
P12;2023-12-29; 359,3 
P12;2023-12-30; 106,0 
P12;2023-12-31; 153,0 
P12;2024-01-01; 152,9 
P12;2024-01-02; 379,3 
P12;2024-01-03; 430,5 
P12;2024-01-04; 603,0 
P12;2024-01-05; 614,5 
P12;2024-01-06; 609,6 
P12;2024-01-07; 628,0 
P12;2024-01-08; 625,4 
P12;2024-01-09; 698,2 
P12;2024-01-10; 661,0 
P12;2024-01-11; 696,0 
P12;2024-01-12; 686,0 
P12;2024-01-13; 674,0 
P12;2024-01-14; 607,9 
P12;2024-01-15; 644,2 
P12;2024-01-16; 603,2 
P12;2024-01-17; 599,1 
P12;2024-01-18; 556,1 
P12;2024-01-19; 565,5 
P12;2024-01-20; 527,6 
P12;2024-01-21; 500,4 
P12;2024-01-22; 501,8 
P12;2024-01-23; 501,8 
P12;2024-01-24; 500,5 
P12;2024-01-25; 479,1 
P12;2024-01-26; 452,7 
P12;2024-01-27; 481,3 
P12;2024-01-28; 509,5 
P12;2024-01-29; 620,0 
P12;2024-01-30; 622,4 
P12;2024-01-31; 620,2 
P12;2024-02-01; 691,3 
P12;2024-02-02; 695,4 
P12;2024-02-03; 682,4 
P12;2024-02-04; 641,1 
P12;2024-02-05; 642,0 
P12;2024-02-06; 632,2 
P12;2024-02-07; 518,5 
P12;2024-02-08; 514,0 
P12;2024-02-09; 530,8 
P12;2024-02-10; 535,5 
P12;2024-02-11; 523,0 
P12;2024-02-12; 568,4 
P12;2024-02-13; 610,4 
P12;2024-02-14; 616,0 
P12;2024-02-15; 601,7 
P12;2024-02-16; 536,5 
P12;2024-02-17; 555,5 
P12;2024-02-18; 535,7 
P12;2024-02-19; 585,5 
P12;2024-02-20; 590,4 
P12;2024-02-21; 601,6 
P12;2024-02-22; 531,6 
P12;2024-02-23; 605,6 
P12;2024-02-24; 590,4 
P12;2024-02-25; 550,5 
P12;2024-02-26; 559,4 
P12;2024-02-27; 550,6 
P12;2024-02-28; 528,8 
P12;2024-02-29; 495,5 
P12;2024-03-01; 493,9 
P12;2024-03-02; 492,5 
P12;2024-03-03; 467,9 
P12;2024-03-04; 510,9 
P12;2024-03-05; 538,8 
P12;2024-03-06; 539,3 
P12;2024-03-07; 544,2 
P12;2024-03-08; 543,9 
P12;2024-03-09; 548,2 
P12;2024-03-10; 548,8 
P12;2024-03-11; 545,3 
P12;2024-03-12; 574,0 
P12;2024-03-13; 570,0 
P12;2024-03-14; 571,0 
P12;2024-03-15; 552,0 
P12;2024-03-16; 569,0 
P12;2024-03-17; 568,6 
P12;2024-03-18; 577,1 
P12;2024-03-19; 625,7 
P12;2024-03-20; 632,4 
P12;2024-03-21; 659,0 
P12;2024-03-22; 713,8 
P12;2024-03-23; 719,1 
P12;2024-03-24; 567,9 
P12;2024-03-25; 719,8 
P12;2024-03-26; 838,8 
P12;2024-03-27; 988,7 
P12;2024-03-28; 849,6 
P12;2024-03-29; 797,0 
P12;2024-03-30; 752,1 
P12;2024-03-31; 689,3 
P12;2024-04-01; 853,2 
P12;2024-04-02; 1.027,7 
P12;2024-04-03; 1.262,6 
P12;2024-04-04; 1.007,4 
P12;2024-04-05; 1.054,2 
P12;2024-04-06; 656,1 
P12;2024-04-07; 608,3 
P12;2024-04-08; 1.028,0 
P12;2024-04-09; 1.036,6 
P12;2024-04-10; 1.014,7 
P12;2024-04-11; 1.018,4 
P12;2024-04-12; 1.047,6 
P12;2024-04-13; 1.010,6 
P12;2024-04-14; 1.012,7 
P12;2024-04-15; 1.059,4 
P12;2024-04-16; 1.059,4 
P12;2024-04-17; 1.044,6 
P12;2024-04-18; 1.051,5 
P12;2024-04-19; 1.007,4 
P12;2024-04-20; 1.004,7 
P12;2024-04-21; 483,1 
P12;2024-04-22; 496,6 
P12;2024-04-23; 612,8 
P12;2024-04-24; 218,0 
P12;2024-04-25; 209,0 
P12;2024-04-26; 199,1 
P12;2024-04-27; 225,3 
P12;2024-04-28; 104,0 
P12;2024-04-29; 111,0 
P12;2024-04-30; 118,4 
P12;2024-05-01; 145,4 
P12;2024-05-02; 186,6 
P12;2024-05-03; 294,3 
P12;2024-05-04; 324,9 
P12;2024-05-05; 300,3 
P12;2024-05-06; 313,1 
P12;2024-05-07; 268,6 
P12;2024-05-08; 304,7 
P12;2024-05-09; 256,5 
P12;2024-05-10; 253,5 
P12;2024-05-11; 221,1 
P12;2024-05-12; 166,5 
P12;2024-05-13; 192,0 
P12;2024-05-14; 196,3 
P12;2024-05-15; 186,3 
P12;2024-05-16; 195,4 
P12;2024-05-17; 186,0 
P12;2024-05-18; 357,2 
P12;2024-05-19; 156,1 
P12;2024-05-20; 360,3 
P12;2024-05-21; 266,2 
P12;2024-05-22; 397,1 
P12;2024-05-23; 372,1 
P12;2024-05-24; 383,6 
P12;2024-05-25; 584,7 
P12;2024-05-26; 237,0 
P12;2024-05-27; 415,2 
P12;2024-05-28; 413,9 
P12;2024-05-29; 412,7 
P12;2024-05-30; 231,6 
P12;2024-05-31; 165,3 
P12;2024-06-01; 208,0 
P12;2024-06-02; 176,9 
P12;2024-06-03; 201,6 
P12;2024-06-04; 307,8 
P12;2024-06-05; 363,5 
P12;2024-06-06; 375,9 
P12;2024-06-07; 373,0 
P12;2024-06-08; 391,0 
P12;2024-06-09; 266,1 
P12;2024-06-10; 263,2 
P12;2024-06-11; 299,7 
P12;2024-06-12; 366,6 
P12;2024-06-13; 365,0 
P12;2024-06-14; 365,8 
P12;2024-06-15; 346,9 
P12;2024-06-16; 244,6 
P12;2024-06-17; 248,4 
P12;2024-06-18; 244,0 
P12;2024-06-19; 374,6 
P12;2024-06-20; 371,4 
P12;2024-06-21; 247,6 
P12;2024-06-22; 255,9 
P12;2024-06-23; 195,8 
P12;2024-06-24; 237,6 
P12;2024-06-25; 252,4 
P12;2024-06-26; 309,4 
P12;2024-06-27; 308,0 
P12;2024-06-28; 247,6 
P12;2024-06-29; 207,1 
P12;2024-06-30; 107,5 
P12;2024-07-01; 109,5 
P12;2024-07-02; 200,6 
P12;2024-07-03; 208,1 
P12;2024-07-04; 207,5 
P12;2024-07-05; 202,9 
P12;2024-07-06; 189,5 
P12;2024-07-07; 107,4 
P12;2024-07-08; 198,8 
P12;2024-07-09; 205,5 
P12;2024-07-10; 255,5 
P12;2024-07-11; 359,0 
P12;2024-07-12; 298,1 
P12;2024-07-13; 298,7 
P12;2024-07-14; 230,6 
P12;2024-07-15; 302,4 
P12;2024-07-16; 296,5 
P12;2024-07-17; 300,0 
P12;2024-07-18; 297,0 
P12;2024-07-19; 308,9 
P12;2024-07-20; 289,0 
P12;2024-07-21; 300,1 
P12;2024-07-22; 387,7 
P12;2024-07-23; 502,8 
P12;2024-07-24; 389,5 
P12;2024-07-25; 306,8 
P12;2024-07-26; 300,0 
P12;2024-07-27; 323,9 
P12;2024-07-28; 230,0 
P12;2024-07-29; 417,1 
P12;2024-07-30; 422,0 
P12;2024-07-31; 404,8 
P12;2024-08-01; 427,9 
P12;2024-08-02; 428,9 
P12;2024-08-03; 525,8 
P12;2024-08-04; 439,7 
P12;2024-08-05; 529,4 
P12;2024-08-06; 498,8 
P12;2024-08-07; 424,6 
P12;2024-08-08; 533,3 
P12;2024-08-09; 629,5 
P12;2024-08-10; 580,3 
P12;2024-08-11; 327,8 
P12;2024-08-12; 598,4 
P12;2024-08-13; 618,3 
P12;2024-08-14; 673,2 
P12;2024-08-15; 631,7 
P12;2024-08-16; 610,5 
P12;2024-08-17; 568,8 
P12;2024-08-18; 598,2 
P12;2024-08-19; 626,4 
P12;2024-08-20; 773,0 
P12;2024-08-21; 758,6 
P12;2024-08-22; 788,4 
P12;2024-08-23; 708,1 
P12;2024-08-24; 632,7 
P12;2024-08-25; 598,5 
P12;2024-08-26; 521,3 
P12;2024-08-27; 561,4 
P12;2024-08-28; 539,7 
P12;2024-08-29; 520,0 
P12;2024-08-30; 468,9 
P12;2024-08-31; 559,4 
P12;2024-09-01; 557,5 
P12;2024-09-02; 649,0 
P12;2024-09-03; 632,5 
P12;2024-09-04; 652,6 
P12;2024-09-05; 665,2 
P12;2024-09-06; 697,6 
P12;2024-09-07; 698,5 
P12;2024-09-08; 603,2 
P12;2024-09-09; 756,3 
P12;2024-09-10; 760,3 
P12;2024-09-11; 777,4 
P12;2024-09-12; 825,1 
P12;2024-09-13; 827,7 
P12;2024-09-14; 867,3 
P12;2024-09-15; 882,6 
P12;2024-09-16; 912,3 
P12;2024-09-17; 920,1 
P12;2024-09-18; 923,1 
P12;2024-09-19; 932,3 
P12;2024-09-20; 933,1 
P12;2024-09-21; 934,1 
P12;2024-09-22; 934,2 
P12;2024-09-23; 934,5 
P12;2024-09-24; 934,7 
P12;2024-09-25; 934,7 
P12;2024-09-26; 932,6 
P12;2024-09-27; 906,1 
P12;2024-09-28; 934,6 
P12;2024-09-29; 934,6 
P12;2024-09-30; 2.498,8 
P12;2024-10-01; 1.039,1 
P12;2024-10-02; 1.008,7 
P12;2024-10-03; 1.390,6 
P12;2024-10-04; 1.247,6 
P12;2024-10-05; 1.236,6 
P12;2024-10-06; 975,6 
P12;2024-10-07; 1.658,4 
P12;2024-10-08; 1.390,5 
P12;2024-10-09; 1.549,6 
P12;2024-10-10; 1.391,7 
P12;2024-10-11; 928,4 
P12;2024-10-12; 859,9 
P12;2024-10-13; 661,5 
P12;2024-10-14; 896,1 
P12;2024-10-15; 1.942,6 
P12;2024-10-16; 1.826,6 
P12;2024-10-17; 1.292,6 
P12;2024-10-18; 1.847,6 
P12;2024-10-19; 2.674,8 
P12;2024-10-20; 973,7 
P12;2024-10-21; 931,9 
P12;2024-10-22; 2.069,5 
P12;2024-10-23; 2.073,9 
P12;2024-10-24; 1.275,2 
P12;2024-10-25; 2.121,6 
P12;2024-10-26; 2.122,4 
P12;2024-10-27; 898,3 
P12;2024-10-28; 1.778,7 
P12;2024-10-29; 1.747,6 
P12;2024-10-30; 1.743,1 
P12;2024-10-31; 2.457,1 
P12;2024-11-01; 2.459,2 
P12;2024-11-02; 2.459,2 
P12;2024-11-03; 2.459,2 
P12;2024-11-04; 2.459,2 
P12;2024-11-05; 1.853,0 
P12;2024-11-06; 2.460,2 
P12;2024-11-07; 2.229,7 
P12;2024-11-08; 2.128,0 
P12;2024-11-09; 700,4 
P12;2024-11-10; 700,8 
P12;2024-11-11; 700,8 
P12;2024-11-12; 891,2 
P12;2024-11-13; 647,4 
P12;2024-11-14; 892,9 
P12;2024-11-15; 585,3 
P12;2024-11-16; 582,3 
P12;2024-11-17; 116,3 
P12;2024-11-18; 833,0 
P12;2024-11-19; 778,9 
P12;2024-11-20; 803,1 
P12;2024-11-21; 765,5 
P12;2024-11-22; 805,0 
P12;2024-11-23; 617,1 
P12;2024-11-24; 107,4 
P12;2024-11-25; 407,5 
P12;2024-11-26; 389,4 
P12;2024-11-27; 765,8 
P12;2024-11-28; 756,3 
P12;2024-11-29; 745,3 
P12;2024-11-30; 633,7 
P12;2024-12-01; 517,3 
P12;2024-12-02; 656,1 
P12;2024-12-03; 725,4 
P12;2024-12-04; 797,9 
P12;2024-12-05; 806,1 
P12;2024-12-06; 792,5 
P12;2024-12-07; 806,5 
P12;2024-12-08; 785,1 
P12;2024-12-09; 850,5 
P12;2024-12-10; 856,1 
P12;2024-12-11; 865,6 
P12;2024-12-12; 916,0 
P12;2024-12-13; 951,1 
P12;2024-12-14; 995,6 
P12;2024-12-15; 753,5 
P12;2024-12-16; 1.302,6 
P12;2024-12-17; 1.057,1 
P12;2024-12-18; 1.006,6 
P12;2024-12-19; 906,7 
P12;2024-12-20; 907,8 
P12;2024-12-21; 936,0 
P12;2024-12-22; 837,0 
P12;2024-12-23; 807,1 
P12;2024-12-24; 770,7 
P12;2024-12-25; 113,2 
P12;2024-12-26; 662,6 
P12;2024-12-27; 582,3 
P12;2024-12-28; 537,9 
P12;2024-12-29; 210,3 
P12;2024-12-30; 483,4 
P12;2024-12-31; 119,1 
P12;2025-01-01; 113,1 
P12;2025-01-02; 440,2 
P12;2025-01-03; 480,4 
P12;2025-01-04; 399,8 
P12;2025-01-05; 125,6 
P12;2025-01-06; 258,9 
P12;2025-01-07; 377,0 
P12;2025-01-08; 243,0 
P12;2025-01-09; 211,8 
P12;2025-01-10; 208,7 
P12;2025-01-11; 260,6 
P12;2025-01-12; 262,0 
P12;2025-01-13; 350,3 
P12;2025-01-14; 420,6 
P12;2025-01-15; 499,9 
P12;2025-01-16; 599,5 
P12;2025-01-17; 689,6 
P12;2025-01-18; 670,1 
P12;2025-01-19; 574,5 
P12;2025-01-20; 650,3 
P12;2025-01-21; 731,8 
P12;2025-01-22; 731,2 
P12;2025-01-23; 729,9 
P12;2025-01-24; 671,8 
P12;2025-01-25; 747,5 
P12;2025-01-26; 704,2 
P12;2025-01-27; 806,8 
P12;2025-01-28; 810,9 
P12;2025-01-29; 661,0 
P12;2025-01-30; 720,0 
P12;2025-01-31; 550,0 
P12;2025-02-01; 654,7 
P12;2025-02-02; 362,8 
P12;2025-02-03; 626,4 
P12;2025-02-04; 705,3 
